1526482383743978288,10,484,144,65,87,2,-1,-1,-1
1526482383743978288,11,248,151,64,82,2,-1,-1,-1
1526482383804548489,10,484,144,64,87,2,-1,-1,-1
1526482383804548489,11,249,151,64,81,2,-1,-1,-1
1526482383874943689,10,484,144,65,87,2,-1,-1,-1
1526482383874943689,11,247,150,65,82,2,-1,-1,-1
1526482383945480278,10,484,144,65,87,2,-1,-1,-1
1526482383945480278,11,247,151,64,82,2,-1,-1,-1
1526482384006081368,10,485,144,64,87,2,-1,-1,-1
1526482384006081368,11,247,151,64,82,2,-1,-1,-1
1526482384076302717,10,485,144,65,87,2,-1,-1,-1
1526482384076302717,11,246,150,64,81,2,-1,-1,-1
1526482384136480212,10,485,144,65,87,2,-1,-1,-1
1526482384136480212,11,246,150,64,82,2,-1,-1,-1
1526482384207337938,10,485,143,65,88,2,-1,-1,-1
1526482384207337938,11,246,151,63,81,2,-1,-1,-1
1526482384278075542,10,485,144,65,87,2,-1,-1,-1
1526482384278075542,11,246,150,64,82,2,-1,-1,-1
1526482384337914333,10,486,144,64,87,2,-1,-1,-1
1526482384337914333,11,246,150,64,82,2,-1,-1,-1
1526482384409215187,10,486,144,64,87,2,-1,-1,-1
1526482384409215187,11,247,150,63,82,2,-1,-1,-1
1526482384479015623,10,487,144,64,87,2,-1,-1,-1
1526482384479015623,11,247,150,63,82,2,-1,-1,-1
1526482384539363040,10,487,144,64,87,2,-1,-1,-1
1526482384539363040,11,247,150,63,82,2,-1,-1,-1
1526482384609574446,10,487,144,64,86,2,-1,-1,-1
1526482384609574446,11,247,149,63,82,2,-1,-1,-1
1526482384670132354,10,487,144,64,86,2,-1,-1,-1
1526482384670132354,11,247,149,63,82,2,-1,-1,-1
1526482384741158074,10,488,144,64,86,2,-1,-1,-1
1526482384741158074,11,248,149,63,82,2,-1,-1,-1
1526482384810770298,10,488,145,64,85,2,-1,-1,-1
1526482384810770298,11,247,149,63,82,2,-1,-1,-1
1526482384871214569,10,488,145,64,85,2,-1,-1,-1
1526482384871214569,11,247,149,63,81,2,-1,-1,-1
1526482384942194591,10,488,144,64,86,2,-1,-1,-1
1526482384942194591,11,248,149,63,82,2,-1,-1,-1
1526482385012838106,10,488,145,64,86,2,-1,-1,-1
1526482385012838106,11,248,150,63,81,2,-1,-1,-1
1526482385073044512,10,488,144,63,85,2,-1,-1,-1
1526482385073044512,11,249,151,63,80,2,-1,-1,-1
1526482385143120206,10,488,144,64,86,2,-1,-1,-1
1526482385143120206,11,248,151,63,80,2,-1,-1,-1
1526482385204335590,10,487,144,64,86,2,-1,-1,-1
1526482385204335590,11,248,150,63,81,2,-1,-1,-1
1526482385273900703,10,487,144,64,86,2,-1,-1,-1
1526482385273900703,11,249,151,63,81,2,-1,-1,-1
1526482385344415554,10,487,144,64,86,2,-1,-1,-1
1526482385344415554,11,249,150,63,81,2,-1,-1,-1
1526482385404986660,10,487,144,64,86,2,-1,-1,-1
1526482385404986660,11,248,150,63,81,2,-1,-1,-1
1526482385475167144,10,487,144,64,86,2,-1,-1,-1
1526482385475167144,11,248,150,63,81,2,-1,-1,-1
1526482385546021470,10,487,145,64,85,2,-1,-1,-1
1526482385546021470,11,248,151,63,81,2,-1,-1,-1
1526482385606151570,10,487,144,64,86,2,-1,-1,-1
1526482385606151570,11,246,150,63,82,2,-1,-1,-1
1526482385676821243,10,487,144,64,86,2,-1,-1,-1
1526482385676821243,11,245,150,63,82,2,-1,-1,-1
1526482385737091208,10,487,144,64,85,2,-1,-1,-1
1526482385737091208,11,246,149,63,82,2,-1,-1,-1
1526482385807463025,10,487,144,64,86,2,-1,-1,-1
1526482385807463025,11,242,151,64,80,2,-1,-1,-1
1526482385877606403,10,487,144,64,86,2,-1,-1,-1
1526482385877606403,11,242,150,63,81,2,-1,-1,-1
1526482385938861365,10,487,144,64,86,2,-1,-1,-1
1526482385938861365,11,241,150,63,82,2,-1,-1,-1
1526482386008268774,10,487,144,64,86,2,-1,-1,-1
1526482386008268774,11,239,150,64,81,2,-1,-1,-1
1526482386078822360,10,487,144,64,86,2,-1,-1,-1
1526482386078822360,11,237,149,64,83,2,-1,-1,-1
1526482386139116346,10,487,144,64,86,2,-1,-1,-1
1526482386139116346,11,237,149,64,84,2,-1,-1,-1
1526482386209715740,10,487,144,64,86,2,-1,-1,-1
1526482386209715740,11,236,149,64,83,2,-1,-1,-1
1526482386270551002,10,487,144,64,86,2,-1,-1,-1
1526482386270551002,11,236,151,64,80,2,-1,-1,-1
1526482386340493840,10,487,144,64,87,2,-1,-1,-1
1526482386340493840,11,235,152,64,80,2,-1,-1,-1
1526482386410752724,10,487,144,64,87,2,-1,-1,-1
1526482386410752724,11,234,152,64,80,2,-1,-1,-1
1526482386471187622,10,487,144,64,87,2,-1,-1,-1
1526482386471187622,11,234,152,64,80,2,-1,-1,-1
1526482386542023992,10,486,144,64,86,2,-1,-1,-1
1526482386542023992,11,234,153,65,80,2,-1,-1,-1
1526482386612502250,10,486,144,64,87,2,-1,-1,-1
1526482386612502250,11,233,154,65,81,2,-1,-1,-1
1526482386672685947,10,486,144,64,87,2,-1,-1,-1
1526482386672685947,11,233,154,66,81,2,-1,-1,-1
1526482386743074751,10,486,144,64,87,2,-1,-1,-1
1526482386743074751,11,232,153,65,82,2,-1,-1,-1
1526482386803230342,10,486,144,64,87,2,-1,-1,-1
1526482386803230342,11,231,152,68,86,2,-1,-1,-1
1526482386874083684,10,486,144,64,87,2,-1,-1,-1
1526482386874083684,11,232,157,64,79,2,-1,-1,-1
1526482386944490182,10,486,144,65,87,2,-1,-1,-1
1526482386944490182,11,229,154,69,86,2,-1,-1,-1
1526482387005298165,10,486,144,65,87,2,-1,-1,-1
1526482387005298165,11,231,157,65,81,2,-1,-1,-1
1526482387075220090,10,486,144,65,87,2,-1,-1,-1
1526482387075220090,11,227,156,65,82,2,-1,-1,-1
1526482387145738021,10,486,144,64,87,2,-1,-1,-1
1526482387145738021,11,226,156,65,82,2,-1,-1,-1
1526482387206042069,10,484,144,66,89,2,-1,-1,-1
1526482387206042069,11,226,156,64,81,2,-1,-1,-1
1526482387276971736,10,486,144,65,87,2,-1,-1,-1
1526482387276971736,11,225,155,63,80,2,-1,-1,-1
1526482387336530915,10,486,144,64,87,2,-1,-1,-1
1526482387336530915,11,220,153,69,88,2,-1,-1,-1
1526482387407561272,10,484,143,66,90,2,-1,-1,-1
1526482387407561272,11,219,153,69,87,2,-1,-1,-1
1526482387477827447,10,484,143,66,90,2,-1,-1,-1
1526482387477827447,11,217,153,69,87,2,-1,-1,-1
1526482387537939184,10,486,143,64,87,2,-1,-1,-1
1526482387537939184,11,218,156,66,82,2,-1,-1,-1
1526482387608383451,10,486,144,64,87,2,-1,-1,-1
1526482387608383451,11,217,156,66,83,2,-1,-1,-1
1526482387678342300,10,486,144,64,87,2,-1,-1,-1
1526482387678342300,11,217,156,65,83,2,-1,-1,-1
1526482387738867087,10,486,144,64,87,2,-1,-1,-1
1526482387738867087,11,218,157,63,81,2,-1,-1,-1
1526482387809392042,10,486,143,64,87,2,-1,-1,-1
1526482387809392042,11,217,155,65,82,2,-1,-1,-1
1526482387869669741,10,486,144,64,87,2,-1,-1,-1
1526482387869669741,11,217,154,66,84,2,-1,-1,-1
1526482387940203150,10,484,144,65,88,2,-1,-1,-1
1526482387940203150,11,218,153,66,82,2,-1,-1,-1
1526482388011103340,10,486,144,64,87,2,-1,-1,-1
1526482388011103340,11,219,153,66,82,2,-1,-1,-1
1526482388070970474,10,486,144,64,86,2,-1,-1,-1
1526482388070970474,11,218,152,66,83,2,-1,-1,-1
1526482388141828104,10,486,143,64,87,2,-1,-1,-1
1526482388141828104,11,221,152,64,81,2,-1,-1,-1
1526482388211951981,10,486,144,64,87,2,-1,-1,-1
1526482388211951981,11,220,151,65,81,2,-1,-1,-1
1526482388272918478,10,486,144,64,87,2,-1,-1,-1
1526482388272918478,11,221,151,64,82,2,-1,-1,-1
1526482388343357241,10,486,144,64,86,2,-1,-1,-1
1526482388343357241,11,221,151,64,80,2,-1,-1,-1
1526482388403904832,10,486,144,64,87,2,-1,-1,-1
1526482388403904832,11,221,150,64,81,2,-1,-1,-1
1526482388473720896,10,486,144,64,87,2,-1,-1,-1
1526482388473720896,11,220,151,64,81,2,-1,-1,-1
1526482388544279341,10,486,144,65,86,2,-1,-1,-1
1526482388544279341,11,221,150,64,80,2,-1,-1,-1
1526482388604466310,10,486,144,64,87,2,-1,-1,-1
1526482388604466310,11,220,149,64,82,2,-1,-1,-1
1526482388675102809,10,486,143,65,87,2,-1,-1,-1
1526482388675102809,11,218,148,64,83,2,-1,-1,-1
1526482388745664471,10,484,143,66,89,2,-1,-1,-1
1526482388745664471,11,218,148,65,83,2,-1,-1,-1
1526482388806850359,10,484,143,66,89,2,-1,-1,-1
1526482388806850359,11,218,149,64,83,2,-1,-1,-1
1526482388876657297,10,486,143,64,87,2,-1,-1,-1
1526482388876657297,11,217,148,64,83,2,-1,-1,-1
1526482388937338166,10,487,142,64,87,2,-1,-1,-1
1526482388937338166,11,217,149,65,83,2,-1,-1,-1
1526482389008304914,10,487,143,64,87,2,-1,-1,-1
1526482389008304914,11,217,149,64,82,2,-1,-1,-1
1526482389077759658,10,487,142,64,88,2,-1,-1,-1
1526482389077759658,11,216,149,65,83,2,-1,-1,-1
1526482389138886780,10,484,142,65,89,2,-1,-1,-1
1526482389138886780,11,216,150,64,82,2,-1,-1,-1
1526482389209236677,10,484,142,66,89,2,-1,-1,-1
1526482389209236677,11,216,151,64,80,2,-1,-1,-1
1526482389269602014,10,486,143,64,87,2,-1,-1,-1
1526482389269602014,11,215,151,63,82,2,-1,-1,-1
1526482389339742039,10,484,141,66,90,2,-1,-1,-1
1526482389339742039,11,215,150,63,81,2,-1,-1,-1
1526482389410068179,10,484,142,66,90,2,-1,-1,-1
1526482389410068179,11,213,150,64,83,2,-1,-1,-1
1526482389470480063,10,486,142,65,88,2,-1,-1,-1
1526482389470480063,11,212,150,65,82,2,-1,-1,-1
1526482389541184204,10,487,142,65,89,2,-1,-1,-1
1526482389541184204,11,209,149,65,84,2,-1,-1,-1
1526482389612010751,10,486,142,66,90,2,-1,-1,-1
1526482389612010751,11,208,148,66,84,2,-1,-1,-1
1526482389672950651,10,485,141,68,93,2,-1,-1,-1
1526482389672950651,11,208,149,64,82,2,-1,-1,-1
1526482389743086004,10,486,140,67,92,2,-1,-1,-1
1526482389743086004,11,202,143,71,90,2,-1,-1,-1
1526482389804372582,10,487,141,67,92,2,-1,-1,-1
1526482389804372582,11,207,146,64,85,2,-1,-1,-1
1526482389874564174,10,486,139,68,92,2,-1,-1,-1
1526482389874564174,11,206,146,62,85,2,-1,-1,-1
1526482389936318232,10,486,140,68,91,2,-1,-1,-1
1526482389936318232,11,204,147,66,85,2,-1,-1,-1
1526482390006249262,10,488,139,68,92,2,-1,-1,-1
1526482390006249262,11,204,146,65,84,2,-1,-1,-1
1526482390076938601,10,487,136,71,95,2,-1,-1,-1
1526482390076938601,11,204,146,65,84,2,-1,-1,-1
1526482390137796541,10,487,136,71,96,2,-1,-1,-1
1526482390137796541,11,205,145,62,85,2,-1,-1,-1
1526482390207881835,10,490,136,70,93,2,-1,-1,-1
1526482390207881835,11,204,145,65,85,2,-1,-1,-1
1526482390278255783,10,492,134,70,93,2,-1,-1,-1
1526482390278255783,11,203,146,66,84,2,-1,-1,-1
1526482390338731741,10,492,132,70,94,2,-1,-1,-1
1526482390338731741,11,203,146,66,85,2,-1,-1,-1
1526482390409039380,10,492,129,71,96,2,-1,-1,-1
1526482390409039380,11,205,145,63,85,2,-1,-1,-1
1526482390469400000,10,491,129,71,96,2,-1,-1,-1
1526482390469400000,11,203,145,67,87,2,-1,-1,-1
1526482390539812783,10,488,129,72,97,2,-1,-1,-1
1526482390539812783,11,205,145,65,86,2,-1,-1,-1
1526482390609908952,10,485,129,73,98,2,-1,-1,-1
1526482390609908952,11,205,145,65,86,2,-1,-1,-1
1526482390670387997,10,484,131,73,97,2,-1,-1,-1
1526482390670387997,11,205,145,66,87,2,-1,-1,-1
1526482390741584934,10,483,136,73,98,2,-1,-1,-1
1526482390741584934,11,207,145,65,85,2,-1,-1,-1
1526482390811890992,10,484,139,74,100,2,-1,-1,-1
1526482390811890992,11,208,145,65,84,2,-1,-1,-1
1526482390873153297,10,486,143,74,101,2,-1,-1,-1
1526482390873153297,11,211,147,65,83,2,-1,-1,-1
1526482390943692325,10,491,144,71,100,2,-1,-1,-1
1526482390943692325,11,213,145,66,84,2,-1,-1,-1
1526482391004185086,10,493,145,71,99,2,-1,-1,-1
1526482391004185086,11,215,145,66,84,2,-1,-1,-1
1526482391074256393,10,494,145,73,98,2,-1,-1,-1
1526482391074256393,11,221,147,64,82,2,-1,-1,-1
1526482391145200007,10,499,143,69,96,2,-1,-1,-1
1526482391145200007,11,223,146,64,83,2,-1,-1,-1
1526482391205550975,10,500,142,68,93,2,-1,-1,-1
1526482391205550975,11,225,146,64,82,2,-1,-1,-1
1526482391275969305,10,501,141,68,93,2,-1,-1,-1
1526482391275969305,11,228,147,63,82,2,-1,-1,-1
1526482391336391064,10,501,141,67,91,2,-1,-1,-1
1526482391336391064,11,229,148,64,82,2,-1,-1,-1
1526482391406786961,10,498,143,66,89,2,-1,-1,-1
1526482391406786961,11,233,148,62,81,2,-1,-1,-1
1526482391477168176,10,497,144,65,89,2,-1,-1,-1
1526482391477168176,11,236,149,63,81,2,-1,-1,-1
1526482391537217145,10,495,143,66,90,2,-1,-1,-1
1526482391537217145,11,238,149,61,80,2,-1,-1,-1
1526482391607871862,10,493,144,66,87,2,-1,-1,-1
1526482391607871862,11,241,150,63,79,2,-1,-1,-1
1526482391678730110,10,488,145,64,86,2,-1,-1,-1
1526482391678730110,11,246,149,62,79,2,-1,-1,-1
1526482391738767582,10,485,144,66,88,2,-1,-1,-1
1526482391738767582,11,249,151,60,78,2,-1,-1,-1
1526482391809081232,10,483,143,67,87,2,-1,-1,-1
1526482391809081232,11,250,152,62,78,2,-1,-1,-1
1526482391869566190,10,484,144,67,88,2,-1,-1,-1
1526482391869566190,11,252,152,62,79,2,-1,-1,-1
1526482391939859045,10,485,145,66,87,2,-1,-1,-1
1526482391939859045,11,256,152,61,80,2,-1,-1,-1
1526482392010586077,10,485,146,65,87,2,-1,-1,-1
1526482392010586077,11,260,153,60,78,2,-1,-1,-1
1526482392070509328,10,486,146,65,88,2,-1,-1,-1
1526482392070509328,11,259,153,61,78,2,-1,-1,-1
1526482392141005624,10,484,145,65,86,2,-1,-1,-1
1526482392141005624,11,263,154,61,77,2,-1,-1,-1
1526482392212357559,10,485,145,66,87,2,-1,-1,-1
1526482392212357559,11,265,153,60,79,2,-1,-1,-1
1526482392272124856,10,484,145,66,87,2,-1,-1,-1
1526482392272124856,11,265,153,60,79,2,-1,-1,-1
1526482392343115017,10,483,144,66,86,2,-1,-1,-1
1526482392343115017,11,267,154,59,79,2,-1,-1,-1
1526482392403055067,10,482,144,65,86,2,-1,-1,-1
1526482392403055067,11,267,156,60,77,2,-1,-1,-1
1526482392473642183,10,481,143,65,87,2,-1,-1,-1
1526482392473642183,11,266,155,60,77,2,-1,-1,-1
1526482392544222348,10,481,143,65,88,2,-1,-1,-1
1526482392544222348,11,267,154,60,79,2,-1,-1,-1
1526482392605088640,10,480,143,66,88,2,-1,-1,-1
1526482392605088640,11,267,154,60,79,2,-1,-1,-1
1526482392675537856,10,479,144,65,88,2,-1,-1,-1
1526482392675537856,11,266,155,61,78,2,-1,-1,-1
1526482392745438425,10,480,145,65,88,2,-1,-1,-1
1526482392745438425,11,267,155,61,80,2,-1,-1,-1
1526482392805731121,10,481,145,65,87,2,-1,-1,-1
1526482392805731121,11,267,156,61,78,2,-1,-1,-1
1526482392876262101,10,482,145,65,87,2,-1,-1,-1
1526482392876262101,11,267,156,61,79,2,-1,-1,-1
1526482392936585458,10,483,145,64,87,2,-1,-1,-1
1526482392936585458,11,268,157,61,79,2,-1,-1,-1
1526482393007141542,10,484,144,65,87,2,-1,-1,-1
1526482393007141542,11,267,156,60,79,2,-1,-1,-1
1526482393077890332,10,486,146,65,87,2,-1,-1,-1
1526482393077890332,11,267,156,61,79,2,-1,-1,-1
1526482393138154742,10,486,146,65,87,2,-1,-1,-1
1526482393138154742,11,268,156,61,78,2,-1,-1,-1
1526482393208906757,10,489,145,63,86,2,-1,-1,-1
1526482393208906757,11,268,155,62,79,2,-1,-1,-1
1526482393278782896,10,492,145,64,86,2,-1,-1,-1
1526482393278782896,11,267,155,62,79,2,-1,-1,-1
1526482393339264341,10,493,145,65,86,2,-1,-1,-1
1526482393339264341,11,267,156,62,79,2,-1,-1,-1
1526482393410213201,10,494,144,64,87,2,-1,-1,-1
1526482393410213201,11,266,155,62,79,2,-1,-1,-1
